agency_cd,site_no,datetime,discharge_cfs,329706_00060_00003_cd
USGS,12436500,3/9/2014,89000,A:R
USGS,12436500,3/10/2014,82900,A:R
USGS,12436500,3/11/2014,98600,A:R
USGS,12436500,3/12/2014,114000,A:R
USGS,12436500,3/13/2014,126000,A:R
USGS,12436500,3/14/2014,101000,A:R
USGS,12436500,3/15/2014,132000,A:R
USGS,12436500,3/16/2014,135000,A:R
USGS,12436500,3/17/2014,132000,A:R
USGS,12436500,3/18/2014,142000,A:R
USGS,12436500,3/19/2014,144000,A:R
USGS,12436500,3/20/2014,144000,A:R
USGS,12436500,3/21/2014,136000,A:R
USGS,12436500,3/22/2014,135000,A:R
USGS,12436500,3/23/2014,145000,A:R
USGS,12436500,3/24/2014,129000,A:R
USGS,12436500,3/25/2014,122000,A:R
USGS,12436500,3/26/2014,134000,A:R
USGS,12436500,3/27/2014,135000,A:R
USGS,12436500,3/28/2014,135000,A:R
USGS,12436500,3/29/2014,125000,A:R
USGS,12436500,3/30/2014,123000,A:R
USGS,12436500,3/31/2014,120000,A:R
USGS,12436500,4/1/2014,125000,A:R
USGS,12436500,4/2/2014,117000,A:R
USGS,12436500,4/3/2014,121000,A:R
USGS,12436500,4/4/2014,121000,A:R
USGS,12436500,4/5/2014,123000,A:R
USGS,12436500,4/6/2014,117000,A:R
USGS,12436500,4/7/2014,127000,A:R
USGS,12436500,4/8/2014,121000,A:R
USGS,12436500,4/9/2014,112000,A:R
USGS,12436500,4/10/2014,107000,A:R
USGS,12436500,4/11/2014,120000,A:R
USGS,12436500,4/12/2014,123000,A:R
USGS,12436500,4/13/2014,131000,A:R
USGS,12436500,4/14/2014,129000,A:R
USGS,12436500,4/15/2014,141000,A:R
USGS,12436500,4/16/2014,146000,A:R
USGS,12436500,4/17/2014,146000,A:R
USGS,12436500,4/18/2014,145000,A:R
USGS,12436500,4/19/2014,150000,A:R
USGS,12436500,4/20/2014,149000,A:R
USGS,12436500,4/21/2014,149000,A:R
USGS,12436500,4/22/2014,145000,A:R
USGS,12436500,4/23/2014,146000,A:R
USGS,12436500,4/24/2014,150000,A:R
USGS,12436500,4/25/2014,154000,A:R
USGS,12436500,4/26/2014,155000,A:R
USGS,12436500,4/27/2014,152000,A:R
USGS,12436500,4/28/2014,155000,A:R
USGS,12436500,4/29/2014,159000,A:R
USGS,12436500,4/30/2014,155000,A:R
USGS,12436500,5/1/2014,158000,A:R
USGS,12436500,5/2/2014,155000,A:R
USGS,12436500,5/3/2014,166000,A:R
USGS,12436500,5/4/2014,165000,A:R
USGS,12436500,5/5/2014,160000,A:R
USGS,12436500,5/6/2014,148000,A:R
USGS,12436500,5/7/2014,157000,A:R
USGS,12436500,5/8/2014,160000,A:R
USGS,12436500,5/9/2014,141000,A:R
USGS,12436500,5/10/2014,152000,A:R
USGS,12436500,5/11/2014,150000,A:R
USGS,12436500,5/12/2014,156000,A:R
USGS,12436500,5/13/2014,160000,A:R
USGS,12436500,5/14/2014,165000,A:R
USGS,12436500,5/15/2014,165000,A:R
USGS,12436500,5/16/2014,163000,A:R
USGS,12436500,5/17/2014,156000,A:R
USGS,12436500,5/18/2014,152000,A:R
USGS,12436500,5/19/2014,155000,A:R
USGS,12436500,5/20/2014,157000,A:R
USGS,12436500,5/21/2014,168000,A:R
USGS,12436500,5/22/2014,166000,A:R
USGS,12436500,5/23/2014,169000,A:R
USGS,12436500,5/24/2014,159000,A:R
USGS,12436500,5/25/2014,164000,A:R
USGS,12436500,5/26/2014,165000,A:R
USGS,12436500,5/27/2014,169000,A:R
USGS,12436500,5/28/2014,145000,A:R
USGS,12436500,5/29/2014,159000,A:R
USGS,12436500,5/30/2014,169000,A:R
USGS,12436500,5/31/2014,174000,A:R
USGS,12436500,6/1/2014,175000,A:R
USGS,12436500,6/2/2014,176000,A:R
USGS,12436500,6/3/2014,168000,A:R
USGS,12436500,6/4/2014,167000,A:R
USGS,12436500,6/5/2014,168000,A:R
USGS,12436500,6/6/2014,158000,A:R
USGS,12436500,6/7/2014,158000,A:R
USGS,12436500,6/8/2014,156000,A:R
USGS,12436500,6/9/2014,152000,A:R
USGS,12436500,6/10/2014,141000,A:R
USGS,12436500,6/11/2014,143000,A:R
USGS,12436500,6/12/2014,103000,A:R
USGS,12436500,6/13/2014,105000,A:R
USGS,12436500,6/14/2014,107000,A:R
USGS,12436500,6/15/2014,113000,A:R
USGS,12436500,6/16/2014,131000,A:R
USGS,12436500,6/17/2014,125000,A:R
USGS,12436500,6/18/2014,158000,A:R
USGS,12436500,6/19/2014,174000,A:R
USGS,12436500,6/20/2014,177000,A:R
USGS,12436500,6/21/2014,176000,A:R
USGS,12436500,6/22/2014,176000,A:R
USGS,12436500,6/23/2014,173000,A:R
USGS,12436500,6/24/2014,177000,A:R
USGS,12436500,6/25/2014,176000,A:R
USGS,12436500,6/26/2014,176000,A:R
USGS,12436500,6/27/2014,178000,A:R
USGS,12436500,6/28/2014,178000,A:R
USGS,12436500,6/29/2014,177000,A:R
USGS,12436500,6/30/2014,178000,A:R
USGS,12436500,7/1/2014,187000,A:R
USGS,12436500,7/2/2014,181000,A:R
USGS,12436500,7/3/2014,180000,A:R
USGS,12436500,7/4/2014,154000,A:R
USGS,12436500,7/5/2014,156000,A:R
USGS,12436500,7/6/2014,159000,A:R
USGS,12436500,7/7/2014,154000,A:R
USGS,12436500,7/8/2014,149000,A:R
USGS,12436500,7/9/2014,151000,A:R
USGS,12436500,7/10/2014,152000,A:R
USGS,12436500,7/11/2014,152000,A:R
USGS,12436500,7/12/2014,146000,A:R
USGS,12436500,7/13/2014,130000,A:R
USGS,12436500,7/14/2014,147000,A:R
USGS,12436500,7/15/2014,151000,A:R
USGS,12436500,7/16/2014,143000,A:R
USGS,12436500,7/17/2014,138000,A:R
USGS,12436500,7/18/2014,129000,A:R
USGS,12436500,7/19/2014,131000,A:R
USGS,12436500,7/20/2014,119000,A:R
USGS,12436500,7/21/2014,129000,A:R
USGS,12436500,7/22/2014,136000,A:R
USGS,12436500,7/23/2014,149000,A:R
USGS,12436500,7/24/2014,150000,A:R
USGS,12436500,7/25/2014,154000,A:R
USGS,12436500,7/26/2014,143000,A:R
USGS,12436500,7/27/2014,129000,A:R
USGS,12436500,7/28/2014,138000,A:R
USGS,12436500,7/29/2014,138000,A:R
USGS,12436500,7/30/2014,143000,A:R
USGS,12436500,7/31/2014,148000,A:R
USGS,12436500,8/1/2014,127000,A:R
USGS,12436500,8/2/2014,114000,A:R
USGS,12436500,8/3/2014,107000,A:R
USGS,12436500,8/4/2014,124000,A:R
USGS,12436500,8/5/2014,122000,A:R
USGS,12436500,8/6/2014,130000,A:R
USGS,12436500,8/7/2014,127000,A:R
USGS,12436500,8/8/2014,125000,A:R
USGS,12436500,8/9/2014,122000,A:R
USGS,12436500,8/10/2014,108000,A:R
USGS,12436500,8/11/2014,125000,A:R
USGS,12436500,8/12/2014,117000,A:R
USGS,12436500,8/13/2014,110000,A:R
USGS,12436500,8/14/2014,106000,A:R
USGS,12436500,8/15/2014,99400,A:R
USGS,12436500,8/16/2014,93700,A:R
USGS,12436500,8/17/2014,103000,A:R
USGS,12436500,8/18/2014,121000,A:R
USGS,12436500,8/19/2014,108000,A:R
USGS,12436500,8/20/2014,104000,A:R
USGS,12436500,8/21/2014,105000,A:R
USGS,12436500,8/22/2014,104000,A:R
USGS,12436500,8/23/2014,97500,A:R
USGS,12436500,8/24/2014,82900,A:R
USGS,12436500,8/25/2014,108000,A:R
USGS,12436500,8/26/2014,107000,A:R
USGS,12436500,8/27/2014,112000,A:R
USGS,12436500,8/28/2014,118000,A:R
USGS,12436500,8/29/2014,111000,A:R
USGS,12436500,8/30/2014,96200,A:R
USGS,12436500,8/31/2014,91400,A:R
USGS,12436500,9/1/2014,70300,A:R
USGS,12436500,9/2/2014,77300,A:R
USGS,12436500,9/3/2014,77000,A:R
USGS,12436500,9/4/2014,75600,A:R
USGS,12436500,9/5/2014,65200,A:R
USGS,12436500,9/6/2014,56900,A:R
USGS,12436500,9/7/2014,55800,A:R
USGS,12436500,9/8/2014,53800,A:R
USGS,12436500,9/9/2014,57600,A:R
USGS,12436500,9/10/2014,62200,A:R
USGS,12436500,9/11/2014,59000,A:R
USGS,12436500,9/12/2014,55200,A:R
USGS,12436500,9/13/2014,52000,A:R
USGS,12436500,9/14/2014,54900,A:R
USGS,12436500,9/15/2014,75700,A:R
USGS,12436500,9/16/2014,69100,A:R
USGS,12436500,9/17/2014,57900,A:R
USGS,12436500,9/18/2014,54700,A:R
USGS,12436500,9/19/2014,69200,A:R
USGS,12436500,9/20/2014,66100,A:R
USGS,12436500,9/21/2014,59800,A:R
USGS,12436500,9/22/2014,56400,A:R
USGS,12436500,9/23/2014,66500,A:R
USGS,12436500,9/24/2014,65600,A:R
USGS,12436500,9/25/2014,70400,A:R
USGS,12436500,9/26/2014,73100,A:R
USGS,12436500,9/27/2014,56100,A:R
USGS,12436500,9/28/2014,57900,A:R
USGS,12436500,9/29/2014,52400,A:R
USGS,12436500,9/30/2014,53600,A:R
USGS,12436500,10/1/2014,64400,A:R
USGS,12436500,10/2/2014,77800,A:R
USGS,12436500,10/3/2014,71300,A:R
USGS,12436500,10/4/2014,65400,A:R
USGS,12436500,10/5/2014,59000,A:R
USGS,12436500,10/6/2014,70800,A:R
USGS,12436500,10/7/2014,70500,A:R
USGS,12436500,10/8/2014,69500,A:R
USGS,12436500,10/9/2014,74300,A:R
USGS,12436500,10/10/2014,62400,A:R
USGS,12436500,10/11/2014,54800,A:R
USGS,12436500,10/12/2014,59000,A:R
USGS,12436500,10/13/2014,75400,A:R
USGS,12436500,10/14/2014,67200,A:R
USGS,12436500,10/15/2014,61100,A:R
USGS,12436500,10/16/2014,59800,A:R
USGS,12436500,10/17/2014,71500,A:R
USGS,12436500,10/18/2014,61500,A:R
USGS,12436500,10/19/2014,50000,A:R
USGS,12436500,10/20/2014,58300,A:R
USGS,12436500,10/21/2014,57600,A:R
USGS,12436500,10/22/2014,70800,A:R
USGS,12436500,10/23/2014,54800,A:R
USGS,12436500,10/24/2014,73500,A:R
USGS,12436500,10/25/2014,52000,A:R
USGS,12436500,10/26/2014,46400,A:R
USGS,12436500,10/27/2014,78000,A:R
USGS,12436500,10/28/2014,75200,A:R
USGS,12436500,10/29/2014,72400,A:R
USGS,12436500,10/30/2014,88400,A:R
USGS,12436500,10/31/2014,70300,A:R
USGS,12436500,11/1/2014,60300,A:R
USGS,12436500,11/2/2014,50600,A:R
USGS,12436500,11/3/2014,74300,A:R
USGS,12436500,11/4/2014,68700,A:R
USGS,12436500,11/5/2014,86500,A:R
USGS,12436500,11/6/2014,71900,A:R
USGS,12436500,11/7/2014,87500,A:R
USGS,12436500,11/8/2014,84500,A:R
USGS,12436500,11/9/2014,62200,A:R
USGS,12436500,11/10/2014,94400,A:R
USGS,12436500,11/11/2014,80500,A:R
USGS,12436500,11/12/2014,106000,A:R
USGS,12436500,11/13/2014,105000,A:R
USGS,12436500,11/14/2014,105000,A:R
USGS,12436500,11/15/2014,108000,A:R
USGS,12436500,11/16/2014,107000,A:R
USGS,12436500,11/17/2014,112000,A:R
USGS,12436500,11/18/2014,117000,A:R
USGS,12436500,11/19/2014,108000,A:R
USGS,12436500,11/20/2014,100000,A:R
USGS,12436500,11/21/2014,103000,A:R
USGS,12436500,11/22/2014,72200,A:R
USGS,12436500,11/23/2014,82900,A:R
USGS,12436500,11/24/2014,110000,A:R
USGS,12436500,11/25/2014,98400,A:R
USGS,12436500,11/26/2014,99200,A:R
USGS,12436500,11/27/2014,66600,A:R
USGS,12436500,11/28/2014,80700,A:R
USGS,12436500,11/29/2014,101000,A:R
USGS,12436500,11/30/2014,83000,A:R
USGS,12436500,12/1/2014,85500,A:R
USGS,12436500,12/2/2014,98100,A:R
USGS,12436500,12/3/2014,109000,A:R
USGS,12436500,12/4/2014,115000,A:R
USGS,12436500,12/5/2014,118000,A:R
USGS,12436500,12/6/2014,113000,A:R
USGS,12436500,12/7/2014,113000,A:R
USGS,12436500,12/8/2014,115000,A:R
USGS,12436500,12/9/2014,109000,A:R
USGS,12436500,12/10/2014,99100,A:R
USGS,12436500,12/11/2014,94200,A:R
USGS,12436500,12/12/2014,93900,A:R
USGS,12436500,12/13/2014,90200,A:R
USGS,12436500,12/14/2014,99500,A:R
USGS,12436500,12/15/2014,113000,A:R
USGS,12436500,12/16/2014,109000,A:R
USGS,12436500,12/17/2014,116000,A:R
USGS,12436500,12/18/2014,117000,A:R
USGS,12436500,12/19/2014,117000,A:R
USGS,12436500,12/20/2014,118000,A:R
USGS,12436500,12/21/2014,93300,A:R
USGS,12436500,12/22/2014,94500,A:R
USGS,12436500,12/23/2014,109000,A:R
USGS,12436500,12/24/2014,94200,A:R
USGS,12436500,12/25/2014,72500,A:R
USGS,12436500,12/26/2014,106000,A:R
USGS,12436500,12/27/2014,108000,A:R
USGS,12436500,12/28/2014,108000,A:R
USGS,12436500,12/29/2014,124000,A:R
USGS,12436500,12/30/2014,120000,A:R
USGS,12436500,12/31/2014,134000,A:R
USGS,12436500,1/1/2015,135000,A:R
USGS,12436500,1/2/2015,141000,A:R
USGS,12436500,1/3/2015,142000,A:R
USGS,12436500,1/4/2015,119000,A:R
USGS,12436500,1/5/2015,109000,A:R
USGS,12436500,1/6/2015,121000,A:R
USGS,12436500,1/7/2015,116000,A:R
USGS,12436500,1/8/2015,122000,A:R
USGS,12436500,1/9/2015,126000,A:R
USGS,12436500,1/10/2015,123000,A:R
USGS,12436500,1/11/2015,127000,A:R
USGS,12436500,1/12/2015,125000,A:R
USGS,12436500,1/13/2015,130000,A:R
USGS,12436500,1/14/2015,143000,A:R
USGS,12436500,1/15/2015,145000,A:R
USGS,12436500,1/16/2015,129000,A:R
USGS,12436500,1/17/2015,142000,A:R
USGS,12436500,1/18/2015,117000,A:R
USGS,12436500,1/19/2015,121000,A:R
USGS,12436500,1/20/2015,132000,A:R
USGS,12436500,1/21/2015,127000,A:R
USGS,12436500,1/22/2015,133000,A:R
USGS,12436500,1/23/2015,124000,A:R
USGS,12436500,1/24/2015,117000,A:R
USGS,12436500,1/25/2015,125000,A:R
USGS,12436500,1/26/2015,125000,A:R
USGS,12436500,1/27/2015,123000,A:R
USGS,12436500,1/28/2015,133000,A:R
USGS,12436500,1/29/2015,136000,A:R
USGS,12436500,1/30/2015,141000,A:R
USGS,12436500,1/31/2015,151000,A:R
USGS,12436500,2/1/2015,133000,A:R
USGS,12436500,2/2/2015,128000,A:R
USGS,12436500,2/3/2015,151000,A:R
USGS,12436500,2/4/2015,147000,A:R
USGS,12436500,2/5/2015,146000,A:R
USGS,12436500,2/6/2015,151000,A:R
USGS,12436500,2/7/2015,132000,A:R
USGS,12436500,2/8/2015,138000,A:R
USGS,12436500,2/9/2015,127000,A:R
USGS,12436500,2/10/2015,110000,A:R
USGS,12436500,2/11/2015,114000,A:R
USGS,12436500,2/12/2015,127000,A:R
USGS,12436500,2/13/2015,149000,A:R
USGS,12436500,2/14/2015,130000,A:R
USGS,12436500,2/15/2015,141000,A:R
USGS,12436500,2/16/2015,146000,A:R
USGS,12436500,2/17/2015,150000,A:R
USGS,12436500,2/18/2015,151000,A:R
USGS,12436500,2/19/2015,147000,A:R
USGS,12436500,2/20/2015,148000,A:R
USGS,12436500,2/21/2015,146000,A:R
USGS,12436500,2/22/2015,167000,A:R
USGS,12436500,2/23/2015,155000,A:R
USGS,12436500,2/24/2015,137000,A:R
USGS,12436500,2/25/2015,123000,A:R
USGS,12436500,2/26/2015,141000,A:R
USGS,12436500,2/27/2015,136000,A:R
USGS,12436500,2/28/2015,133000,A:R
USGS,12436500,3/1/2015,120000,A:R
USGS,12436500,3/2/2015,135000,A:R
USGS,12436500,3/3/2015,145000,A:R
USGS,12436500,3/4/2015,151000,A:R
USGS,12436500,3/5/2015,150000,A:R
USGS,12436500,3/6/2015,145000,A:R
USGS,12436500,3/7/2015,140000,A:R
USGS,12436500,3/8/2015,146000,A:R
USGS,12436500,3/9/2015,121000,A:R
USGS,12436500,3/10/2015,118000,A:R
USGS,12436500,3/11/2015,126000,A:R
USGS,12436500,3/12/2015,128000,A:R
USGS,12436500,3/13/2015,125000,A:R
USGS,12436500,3/14/2015,95900,A:R
USGS,12436500,3/15/2015,110000,A:R
USGS,12436500,3/16/2015,118000,A:R
USGS,12436500,3/17/2015,112000,A:R
USGS,12436500,3/18/2015,108000,A:R
USGS,12436500,3/19/2015,123000,A:R
USGS,12436500,3/20/2015,148000,A:R
USGS,12436500,3/21/2015,129000,A:R
USGS,12436500,3/22/2015,137000,A:R
USGS,12436500,3/23/2015,132000,A:R
USGS,12436500,3/24/2015,123000,A:R
USGS,12436500,3/25/2015,128000,A:R
USGS,12436500,3/26/2015,135000,A:R
USGS,12436500,3/27/2015,135000,A:R
USGS,12436500,3/28/2015,122000,A:R
USGS,12436500,3/29/2015,115000,A:R
USGS,12436500,3/30/2015,125000,A:R
USGS,12436500,3/31/2015,116000,A:R
USGS,12436500,4/1/2015,123000,A:R
USGS,12436500,4/2/2015,124000,A:R
USGS,12436500,4/3/2015,121000,A:R
USGS,12436500,4/4/2015,122000,A:R
USGS,12436500,4/5/2015,123000,A:R
USGS,12436500,4/6/2015,119000,A:R
USGS,12436500,4/7/2015,98100,A:R
USGS,12436500,4/8/2015,108000,A:R
USGS,12436500,4/9/2015,114000,A:R
USGS,12436500,4/10/2015,100000,A:R
USGS,12436500,4/11/2015,102000,A:R
USGS,12436500,4/12/2015,112000,A:R
USGS,12436500,4/13/2015,116000,A:R
USGS,12436500,4/14/2015,91500,A:R
USGS,12436500,4/15/2015,103000,A:R
USGS,12436500,4/16/2015,108000,A:R
USGS,12436500,4/17/2015,96200,A:R
USGS,12436500,4/18/2015,87500,A:R
USGS,12436500,4/19/2015,81600,A:R
USGS,12436500,4/20/2015,97000,A:R
USGS,12436500,4/21/2015,88700,A:R
USGS,12436500,4/22/2015,80100,A:R
USGS,12436500,4/23/2015,95200,A:R
USGS,12436500,4/24/2015,89700,A:R
USGS,12436500,4/25/2015,74600,A:R
USGS,12436500,4/26/2015,71200,A:R
USGS,12436500,4/27/2015,85300,A:R
USGS,12436500,4/28/2015,84100,A:R
USGS,12436500,4/29/2015,78400,A:R
USGS,12436500,4/30/2015,94700,A:R
USGS,12436500,5/1/2015,105000,A:R
USGS,12436500,5/2/2015,103000,A:R
USGS,12436500,5/3/2015,93400,A:R
USGS,12436500,5/4/2015,104000,A:R
USGS,12436500,5/5/2015,75400,A:R
USGS,12436500,5/6/2015,70400,A:R
USGS,12436500,5/7/2015,81600,A:R
USGS,12436500,5/8/2015,73700,A:R
USGS,12436500,5/9/2015,79200,A:R
USGS,12436500,5/10/2015,78000,A:R
USGS,12436500,5/11/2015,88200,A:R
USGS,12436500,5/12/2015,112000,A:R
USGS,12436500,5/13/2015,106000,A:R
USGS,12436500,5/14/2015,107000,A:R
USGS,12436500,5/15/2015,94700,A:R
USGS,12436500,5/16/2015,83800,A:R
USGS,12436500,5/17/2015,98200,A:R
USGS,12436500,5/18/2015,64700,A:R
USGS,12436500,5/19/2015,79100,A:R
USGS,12436500,5/20/2015,95300,A:R
USGS,12436500,5/21/2015,73800,A:R
USGS,12436500,5/22/2015,65400,A:R
USGS,12436500,5/23/2015,102000,A:R
USGS,12436500,5/24/2015,83800,A:R
USGS,12436500,5/25/2015,88000,A:R
USGS,12436500,5/26/2015,91400,A:R
USGS,12436500,5/27/2015,76000,A:R
USGS,12436500,5/28/2015,88300,A:R
USGS,12436500,5/29/2015,74300,A:R
USGS,12436500,5/30/2015,88300,A:R
USGS,12436500,5/31/2015,101000,A:R
USGS,12436500,6/1/2015,57700,A:R
USGS,12436500,6/2/2015,62000,A:R
USGS,12436500,6/3/2015,45100,A:R
USGS,12436500,6/4/2015,72800,A:R
USGS,12436500,6/5/2015,77900,A:R
USGS,12436500,6/6/2015,65100,A:R
USGS,12436500,6/7/2015,86900,A:R
USGS,12436500,6/8/2015,82200,A:R
USGS,12436500,6/9/2015,41400,A:R
USGS,12436500,6/10/2015,60800,A:R
USGS,12436500,6/11/2015,51800,A:R
USGS,12436500,6/12/2015,90800,A:R
USGS,12436500,6/13/2015,82900,A:R
USGS,12436500,6/14/2015,78400,A:R
USGS,12436500,6/15/2015,71100,A:R
USGS,12436500,6/16/2015,43800,A:R
USGS,12436500,6/17/2015,66800,A:R
USGS,12436500,6/18/2015,63900,A:R
USGS,12436500,6/19/2015,52600,A:R
USGS,12436500,6/20/2015,69500,A:R
USGS,12436500,6/21/2015,51100,A:R
USGS,12436500,6/22/2015,58800,A:R
USGS,12436500,6/23/2015,35300,A:R
USGS,12436500,6/24/2015,58400,A:R
USGS,12436500,6/25/2015,89300,A:R
USGS,12436500,6/26/2015,91100,A:R
USGS,12436500,6/27/2015,92400,A:R
USGS,12436500,6/28/2015,68900,A:R
USGS,12436500,6/29/2015,57500,A:R
USGS,12436500,6/30/2015,101000,A:R
USGS,12436500,7/1/2015,74900,A:R
USGS,12436500,7/2/2015,75800,A:R
USGS,12436500,7/3/2015,67900,A:R
USGS,12436500,7/4/2015,102000,A:R
USGS,12436500,7/5/2015,77200,A:R
USGS,12436500,7/6/2015,56700,A:R
USGS,12436500,7/7/2015,46300,A:R
USGS,12436500,7/8/2015,61500,A:R
USGS,12436500,7/9/2015,39600,A:R
USGS,12436500,7/10/2015,67900,A:R
USGS,12436500,7/11/2015,57200,A:R
USGS,12436500,7/12/2015,61400,A:R
USGS,12436500,7/13/2015,73300,A:R
USGS,12436500,7/14/2015,83300,A:R
USGS,12436500,7/15/2015,84800,A:R
USGS,12436500,7/16/2015,80200,A:R
USGS,12436500,7/17/2015,89700,A:R
USGS,12436500,7/18/2015,93000,A:R
USGS,12436500,7/19/2015,74100,A:R
USGS,12436500,7/20/2015,99200,A:R
USGS,12436500,7/21/2015,79400,A:R
USGS,12436500,7/22/2015,89400,A:R
USGS,12436500,7/23/2015,102000,A:R
USGS,12436500,7/24/2015,110000,A:R
USGS,12436500,7/25/2015,90000,A:R
USGS,12436500,7/26/2015,80500,A:R
USGS,12436500,7/27/2015,91800,A:R
USGS,12436500,7/28/2015,111000,A:R
USGS,12436500,7/29/2015,109000,A:R
USGS,12436500,7/30/2015,101000,A:R
USGS,12436500,7/31/2015,102000,A:R
USGS,12436500,8/1/2015,93900,A:R
USGS,12436500,8/2/2015,91000,A:R
USGS,12436500,8/3/2015,101000,A:R
USGS,12436500,8/4/2015,112000,A:R
USGS,12436500,8/5/2015,105000,A:R
USGS,12436500,8/6/2015,110000,A:R
USGS,12436500,8/7/2015,107000,A:R
USGS,12436500,8/8/2015,95400,A:R
USGS,12436500,8/9/2015,102000,A:R
USGS,12436500,8/10/2015,108000,A:R
USGS,12436500,8/11/2015,117000,A:R
USGS,12436500,8/12/2015,118000,A:R
USGS,12436500,8/13/2015,129000,A:R
USGS,12436500,8/14/2015,115000,A:R
USGS,12436500,8/15/2015,110000,A:R
USGS,12436500,8/16/2015,118000,A:R
USGS,12436500,8/17/2015,128000,A:R
USGS,12436500,8/18/2015,121000,A:R
USGS,12436500,8/19/2015,126000,A:R
USGS,12436500,8/20/2015,113000,A:R
USGS,12436500,8/21/2015,118000,A:R
USGS,12436500,8/22/2015,110000,A:R
USGS,12436500,8/23/2015,101000,A:R
USGS,12436500,8/24/2015,121000,A:R
USGS,12436500,8/25/2015,131000,A:R
USGS,12436500,8/26/2015,102000,A:R
USGS,12436500,8/27/2015,102000,A:R
USGS,12436500,8/28/2015,102000,A:R
USGS,12436500,8/29/2015,102000,A:R
USGS,12436500,8/30/2015,88700,A:R
USGS,12436500,8/31/2015,77000,A:R
USGS,12436500,9/1/2015,106000,A:R
USGS,12436500,9/2/2015,76800,A:R
USGS,12436500,9/3/2015,71500,A:R
USGS,12436500,9/4/2015,61000,A:R
USGS,12436500,9/5/2015,63800,A:R
USGS,12436500,9/6/2015,59700,A:R
USGS,12436500,9/7/2015,67700,A:R
USGS,12436500,9/8/2015,51100,A:R
USGS,12436500,9/9/2015,64300,A:R
USGS,12436500,9/10/2015,70000,A:R
USGS,12436500,9/11/2015,82600,A:R
USGS,12436500,9/12/2015,89100,A:R
USGS,12436500,9/13/2015,71600,A:R
USGS,12436500,9/14/2015,57300,A:R
USGS,12436500,9/15/2015,65100,A:R
USGS,12436500,9/16/2015,66000,A:R
USGS,12436500,9/17/2015,65400,A:R
USGS,12436500,9/18/2015,77200,A:R
USGS,12436500,9/19/2015,60500,A:R
USGS,12436500,9/20/2015,68300,A:R
USGS,12436500,9/21/2015,88500,A:R
USGS,12436500,9/22/2015,72700,A:R
USGS,12436500,9/23/2015,85700,A:R
USGS,12436500,9/24/2015,71600,A:R
USGS,12436500,9/25/2015,71900,A:R
USGS,12436500,9/26/2015,62400,A:R
USGS,12436500,9/27/2015,82800,A:R
USGS,12436500,9/28/2015,82800,A:R
USGS,12436500,9/29/2015,67000,A:R
USGS,12436500,9/30/2015,74400,A:R
USGS,12436500,10/1/2015,87700,A:R
USGS,12436500,10/2/2015,66500,A:R
USGS,12436500,10/3/2015,67300,A:R
USGS,12436500,10/4/2015,65000,A:R
USGS,12436500,10/5/2015,78700,A:R
USGS,12436500,10/6/2015,60100,A:R
USGS,12436500,10/7/2015,53600,A:R
USGS,12436500,10/8/2015,53100,A:R
USGS,12436500,10/9/2015,56200,A:R
USGS,12436500,10/10/2015,43800,A:R
USGS,12436500,10/11/2015,64700,A:R
USGS,12436500,10/12/2015,73700,A:R
USGS,12436500,10/13/2015,75700,A:R
USGS,12436500,10/14/2015,64400,A:R
USGS,12436500,10/15/2015,69100,A:R
USGS,12436500,10/16/2015,82400,A:R
USGS,12436500,10/17/2015,51800,A:R
USGS,12436500,10/18/2015,58900,A:R
USGS,12436500,10/19/2015,52300,A:R
USGS,12436500,10/20/2015,73400,A:R
USGS,12436500,10/21/2015,71100,A:R
USGS,12436500,10/22/2015,75700,A:R
USGS,12436500,10/23/2015,81500,A:R
USGS,12436500,10/24/2015,60700,A:R
USGS,12436500,10/25/2015,62400,A:R
USGS,12436500,10/26/2015,74100,A:R
USGS,12436500,10/27/2015,74900,A:R
USGS,12436500,10/28/2015,71600,A:R
USGS,12436500,10/29/2015,71600,A:R
USGS,12436500,10/30/2015,66800,A:R
USGS,12436500,10/31/2015,47800,A:R
USGS,12436500,11/1/2015,47500,A:R
USGS,12436500,11/2/2015,68800,A:R
USGS,12436500,11/3/2015,73000,A:R
USGS,12436500,11/4/2015,72200,A:R
USGS,12436500,11/5/2015,71600,A:R
USGS,12436500,11/6/2015,88100,A:R
USGS,12436500,11/7/2015,87000,A:R
USGS,12436500,11/8/2015,83200,A:R
USGS,12436500,11/9/2015,92200,A:R
USGS,12436500,11/10/2015,83200,A:R
USGS,12436500,11/11/2015,78600,A:R
USGS,12436500,11/12/2015,91000,A:R
USGS,12436500,11/13/2015,85200,A:R
USGS,12436500,11/14/2015,79300,A:R
USGS,12436500,11/15/2015,69800,A:R
USGS,12436500,11/16/2015,97200,A:R
USGS,12436500,11/17/2015,87700,A:R
USGS,12436500,11/18/2015,75000,A:R
USGS,12436500,11/19/2015,74000,A:R
USGS,12436500,11/20/2015,87300,A:R
USGS,12436500,11/21/2015,87900,A:R
USGS,12436500,11/22/2015,86700,A:R
USGS,12436500,11/23/2015,83500,A:R
USGS,12436500,11/24/2015,97200,A:R
USGS,12436500,11/25/2015,90900,A:R
USGS,12436500,11/26/2015,94500,A:R
USGS,12436500,11/27/2015,103000,A:R
USGS,12436500,11/28/2015,96400,A:R
USGS,12436500,11/29/2015,83200,A:R
USGS,12436500,11/30/2015,98900,A:R
USGS,12436500,12/1/2015,111000,A:R
USGS,12436500,12/2/2015,101000,A:R
